baseline,model,sespec_case_id,baseline_case_id,sespec_path,baseline_path,sespec_func,baseline_func,signature,body_hash,case_id_aligned,coverage,pair_id,baseline_sha256,sespec_sha256,comparison_basis,A_parameter_count,A_contract_clause_count,A_nontrivial_contract_clause_count,A_invariant_count,A_nontrivial_invariant_count,B_parameter_count,B_contract_clause_count,B_nontrivial_contract_clause_count,B_invariant_count,B_nontrivial_invariant_count,status,verdict,elapsed_seconds,error_type,http_status
autospec,gpt-5,67,67,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/67/foo67.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/67/sespec_0067_merged.c,foo67,foo300,,,1,ok,47fbf2f02627eed8d0d6,90e9c0948bacf8aecfa097c1a3a861328f994d3fb5b930681c19dca7a475c143,dd7a944600486fc791d32ebda027f40c1774ae12c998be4ca86b3f79d124b94b,loop_invariants,1,0,0,21,21,1,0,0,21,21,rated,A_stronger,2.168,,
autospec,gpt-5,68,68,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/68/foo68.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/68/sespec_0068_merged.c,foo68,foo306,,,1,ok,b89df993753f2bd11a35,e3b80e74d85d7b108b747142f30136a0f5a45a1b25d9eb0b21c05c6cf731c7ba,da02542f631234652c14ef865b708eaac0ff098c6c6f5111abb9e08cb9f9b727,loop_invariants,1,0,0,11,11,1,0,0,16,16,rated,A_stronger,1.439,,
autospec,gpt-5,69,69,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/69/foo69.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/69/sespec_0069_merged.c,foo69,foo307,,,1,ok,aa01e940b37b72ac93b8,1e39672b1aea6b950cfd724f03c93f475b743f4064b193d162b1c3d1e81d9f11,df8c572bc42f94b1044fd6ef157aa02a7ea17293f02f641dfa185595473efebd,loop_invariants,1,0,0,12,12,1,0,0,10,10,rated,incomparable,1.411,,
autospec,gpt-5,70,70,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/70/foo303.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/70/sespec_0070_merged.c,foo303,foo308,,,1,ok,d2aa5054ec7181748e2f,92ff89a55fa7f6ac7f97df9147f59a9380bce68553ddfd767c776add72fcefc5,5961c276832c4d33fee950d22e513dc6a1da120af5e2d9aed7f331c9e85461e7,loop_invariants,1,0,0,7,7,1,0,0,12,12,rated,A_stronger,1.546,,
autospec,gpt-5,71,71,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/71/foo71.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/71/sespec_0071_merged.c,foo71,foo309,,,1,ok,2e545717cfa19565a347,0270ba80ef2438332671cbe52df134d9a59b7e7271a8c348e89a56ed2d46b1d9,313e3127d5eaa9194bd2a73ced52d23258f3e4c1651b214e980f95fb8e0d8955,loop_invariants,1,0,0,15,15,1,0,0,17,17,rated,B_stronger,1.427,,
autospec,gpt-5,72,72,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/72/foo72.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/72/sespec_0072_merged.c,foo72,foo310,,,1,ok,b250b51ef04a796b4480,55f88069993141e929716bca0b681b8ca599c686797185397949c68826829f1c,0bc5db574a6aec9492b7f4765275e27d7cf4ab4a2b121fb00b63a88bd19c18c1,loop_invariants,1,0,0,16,16,1,0,0,20,20,rated,A_stronger,1.737,,
autospec,gpt-5,73,73,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/73/foo73.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/73/sespec_0073_merged.c,foo73,foo311,,,1,ok,5f3675855ae3c57cd26e,6e0017cbcef875c59da05d142bd972d9996f9f22d4890e48c07e0eea4a4d31b4,a189c653433a11d60078597d3aae2b421a73b27b32f5464c29784bca0f3ab2ff,loop_invariants,1,0,0,20,20,1,0,0,30,30,rated,incomparable,2.801,,
autospec,gpt-5,74,74,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/74/foo74.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/74/sespec_0074_merged.c,foo74,foo312,,,1,ok,c121f638fdb740cf9077,cc394c4a879183607f4b6f0ecbda16b6dcae304533b9d8f0a72e191dfe866e16,4e68b9786f8c1910dff1ed12c04c63ba81c7faaaa0f60af7583695c638cd4866,loop_invariants,1,0,0,29,29,1,0,0,24,24,rated,incomparable,2.108,,
autospec,gpt-5,75,75,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/75/foo75.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/75/sespec_0075_merged.c,foo75,foo313,,,1,ok,eb668719b0896c5f643f,35c96bff72af2930d52c6b2074df5cf5eb5962dfe201b281a4ff5472ea25d0a2,e1de795323d6bc5cc9b19e9f6980878950373aac3165123806165dea04991e45,loop_invariants,1,0,0,35,35,1,0,0,18,18,rated,incomparable,1.7,,
autospec,gpt-5,77,77,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/77/foo79.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/77/sespec_0077_merged.c,foo79,foo72,,,1,ok,fe51272b4294d8e4714f,22e6ce1540ef2abab2d2df23d237456187bf5d74868f9a9ebfbdf3ff6fcb45d3,1c2d57da4335240745229d6b0f1351576f4b77bf3ba322d1b7c2358f4367ee22,loop_invariants,1,0,0,5,5,4,0,0,14,14,rated,B_stronger,1.438,,
autospec,gpt-5,78,78,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/78/foo79.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/78/sespec_0078_merged.c,foo79,foo73,,,1,ok,50281cfd64ab85dd1ca3,3bcb623e3d3e41b3928a606cccf3ab2fb92fa1c63fa9346d352ec7fb4a5324f4,1c2d57da4335240745229d6b0f1351576f4b77bf3ba322d1b7c2358f4367ee22,loop_invariants,1,0,0,3,3,4,0,0,14,14,rated,B_stronger,1.443,,
autospec,gpt-5,80,80,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/80/foo79.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/80/sespec_0080_merged.c,foo79,foo75,,,1,ok,ae9429e7644feb518d81,8f3dbb5bc93c830dc73a54f9dcce504db719add080c70ef98df6517f09a79d0d,1c2d57da4335240745229d6b0f1351576f4b77bf3ba322d1b7c2358f4367ee22,loop_invariants,4,0,0,6,6,4,0,0,14,14,rated,B_stronger,1.905,,
autospec,gpt-5,81,81,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/81/foo79.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/81/sespec_0081_merged.c,foo79,foo76,,,1,ok,e4f51118201096a8947e,5d345a2ab2ea0750842ead58cc2dec3f39673a5295e919d8effa339a35bfba98,1c2d57da4335240745229d6b0f1351576f4b77bf3ba322d1b7c2358f4367ee22,loop_invariants,4,0,0,3,3,4,0,0,14,14,rated,B_stronger,1.528,,
autospec,gpt-5,91,91,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/91/foo91.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/91/sespec_0091_merged.c,foo91,Binary,,,1,ok,c5863a10e60d917217e3,48a9c57bbc5242c14c7fd222449d260f2eee79bd0ecbd27c0f1b0a3ff8a9fb32,e55caf7425df3916d5642562c9f8e80079ed10b101d154a651cabec42f1d01dd,contract,3,0,0,4,4,3,9,9,14,14,rated,incomparable,1.475,,
autospec,gpt-5,92,92,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/92/foo92.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/92/sespec_0092_merged.c,foo92,calculate,,,1,ok,2c41972189e6021effec,a62a588f5fe7f2293d48468a2fcfa3a279942c9f224eb3f2c660ef5065fef02a,87239a31a82e3dbbd0ce9585e0cf8bab39f36d98a1cd0868df10cada41667e95,contract,3,8,8,0,0,3,6,6,0,0,rated,A_stronger,1.914,,
autospec,gpt-5,93,93,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/93/foo93.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/93/sespec_0093_merged.c,foo93,calculate,,,1,ok,b345c3d04c25741d9d17,7d32278e03746b694c9bea58938c69e245a41b84193968e19fa63299680ab76f,a94b6abdc2ae3450d92427f5416c0e070ebafa1cbf879143d912dfd0bbef726b,contract,3,6,6,0,0,3,5,5,0,0,rated,A_stronger,1.694,,
autospec,gpt-5,94,94,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/94/foo94.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/94/sespec_0094_merged.c,foo94,canWinNim,,,1,ok,6aa9fda4a64663515dc3,b092be74fe71ee7690a22bbb57a93e12f845e691120d8a6b46af83e2b3cf7f6a,57948773c03b3f12ae05f8cacadd88f996939fd8aaf013510fa296d4f4f0a7d5,contract,1,4,4,0,0,1,2,2,0,0,rated,A_stronger,1.636,,
autospec,gpt-5,95,95,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/95/foo95.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/95/sespec_0095_merged.c,foo95,arrcmp,,,1,ok,f73051b28cc89310ad7e,8237543fa69a2e1e7dcc503c85784daea37265441b59640ffffb606221c8bbcb,0795c71d76ae562a35516c09b010ec3cffb6da1de8a452a0b7b416bfd0670af6,contract,4,0,0,3,3,4,13,13,8,8,rated,incomparable,3.024,,
autospec,gpt-5,96,96,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/96/foo96.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/96/sespec_0096_merged.c,foo96,computeOverlapArea,,,1,ok,108e04b21e4e8b2fe093,c70f846599d76a12502f424e660fc49789f9b4a50381467cd124a60afc27f4f5,926c1ca94c68f773a83b243147d3952d9a91226ce2f6a8f54fbeff6d60187b5b,contract,8,3,3,0,0,8,64,64,0,0,rated,A_stronger,1.828,,
autospec,gpt-5,98,98,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/98/foo15_c98.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/98/sespec_0098_merged.c,foo15_c98,computeOverlapArea,,,1,ok,de82ea4cb39dd8c7b230,0ad6d96b208f7404d55cc381782960cf29072b54dff6767e1d86a30a0c3f72f2,7172117a074de8bf0780b58011c68a63ef0e591968cbcf3a071239f148d36e92,contract,8,12,12,0,0,8,64,64,0,0,rated,incomparable,2.668,,
autospec,gpt-5,99,99,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/99/foo16_c99.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/99/sespec_0099_merged.c,foo16_c99,computeOverlapArea,,,1,ok,613dea4953a0b49391ad,2b199133c32f8072c0fcacfc66a85290ffab781565dda756e87b344c0cf3bcdc,8e7addbbf9424448afb73502c1127c39f8ecb182b6b2779038c41342e069cef8,contract,8,5,5,0,0,8,64,64,0,0,rated,A_stronger,1.774,,
autospec,gpt-5,100,100,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/100/foo100.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/100/sespec_0100_merged.c,foo100,convertTemperature,,,1,ok,9d573532bf68499c9967,1be1851f0ea249aedd7e4a5a2c7e1ad704c4c54956b6d8ceabf811dbe0c32eb0,8af2c8f9fb23796ec92a5e95ed16d18fe1af5255fb61ba9b41e722b374b45bd2,contract,1,1,0,0,0,1,1,1,0,0,rated,B_stronger,1.223,,
autospec,gpt-5,101,101,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/101/foo101.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/101/sespec_0101_merged.c,foo101,CopyArray,,,1,ok,a00d811aaff9e3ba4106,1c0c8066f2cc3e91c4f5cd957895a65f8e169a974a8d453af6cce3615d5ecf6c,7c8a4291d9ea47ba9f36ab6bb6fb62c47c5b9ce08de46f9427b2c6c3e241b893,contract,6,0,0,6,6,6,11,11,22,22,rated,incomparable,1.478,,
autospec,gpt-5,102,102,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/102/foo102.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/102/sespec_0102_merged.c,foo102,digitRoot,,,1,ok,847cc67a7d521750f434,d7715e4f75f2ad63302853813e14196f72c927008b06d0b60fb7ba3dfcdf4ed4,a62be2d566bdb8d70bc93d7c4366f67d03380b6f4c6c4bfd3fa509c6cd9f6595,contract,1,0,0,3,3,1,4,4,6,6,rated,incomparable,1.374,,
autospec,gpt-5,103,103,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/103/foo23_c103.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/103/sespec_0103_merged.c,foo23_c103,divisorGame,,,1,ok,48ac0a1a274b9d177b6e,d751ebfc9bfea2bfe096989da53156687a77865c9192a218c45f75472c9989ff,8fc6bb63564d843c3f6e70b6b1c5d4c32dffaac77097cf040216b0cffe7b2e4e,contract,1,6,5,0,0,1,2,2,0,0,rated,A_stronger,1.507,,
autospec,gpt-5,104,104,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/104/foo104.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/104/sespec_0104_merged.c,foo104,dominantIndex,,,1,ok,ca20f9ef381f2935ba81,2760e980c4d0c95ce64a99f8c3efd70034d3804670f941c0c636a3adf18d5f27,f026840c5514f84cf23202ed58f78f5f634680a350c72a62feb3f5c9320f23b6,contract,2,0,0,16,16,2,2,2,14,14,rated,incomparable,1.294,,
autospec,gpt-5,105,105,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/105/foo105.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/105/sespec_0105_merged.c,foo105,fibCompute,,,1,ok,ba5d2af0fe2e3cd8efe5,67a36788dee25fa7acac6f84896da8c3060f2b0018143482c81e9371035680b8,4bb3a8e6fab1b18f6fd382fba22472133c7f75d4947c53632cb5cef7b49553c9,contract,1,0,0,8,8,1,5,5,9,9,rated,incomparable,1.38,,
autospec,gpt-5,108,108,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/108/foo108.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/108/sespec_0108_merged.c,foo108,fizzBuzz,,,1,ok,9215ea0c3b01d78a4346,a198621a0eb64da1c0d73ed34340a3a5bd13ab2e4fff241ba261c8d9fdfbe11c,cfaca4e842f948aea3dafea52cdd9851a9f21e052986ba22e51d272be5c7dcf7,contract,1,10,9,0,0,1,4,4,0,0,rated,equal,1.39,,
autospec,gpt-5,109,109,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/109/foo109.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/109/sespec_0109_merged.c,foo109,fizzBuzz,,,1,ok,68418d58c68457160e9e,3dc0e9d1123ead57521d888e652f07fa914035db4890af421c03dbe8cd528661,c6151c80a9c4487e436ad2e24623bde1afc1da5482813930a7fd0ea71bb4d6e8,contract,1,4,4,0,0,1,4,4,0,0,rated,equal,2.041,,
autospec,gpt-5,110,110,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/110/foo31.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/110/sespec_0110_merged.c,foo31,gcd,,,1,ok,61b214cb42c4b0f7cf6f,91e7f660c37ed76b662cb52b2626cfb9cfb18ab22e4ed4313ccb33d7637768e7,ebbc72f996519611509adfb662b26a317d3aa671296aec74a6117253db4e5156,contract,2,0,0,15,15,2,4,4,7,7,rated,incomparable,1.568,,
autospec,gpt-5,111,111,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/111/foo34_c111.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/111/sespec_0111_merged.c,foo34_c111,Inverse,,,1,ok,58772b47a94ae6fe6bf2,d5af20c15cce98891903d5b7499cfb47960360790af2104d123889cc4ea5701b,b96d87dc7423519a53c243728c7d3f96846891b8cd329a0c9b3c779578c3f016,contract,4,0,0,5,5,4,7,7,10,10,rated,incomparable,1.456,,
autospec,gpt-5,113,113,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/113/foo113.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/113/sespec_0113_merged.c,foo113,isAscending,,,1,ok,0e8058dd46c484fa6bfe,149b011f91be42f98b634542d7c67001612105a6853022877f8b2e4c2c4a6087,5fa5467d65080e448702d8cab69ca9d7f3c8a1ad3865d0543bbe8cd18413a369,contract,2,0,0,6,6,2,5,5,7,7,rated,incomparable,1.601,,
autospec,gpt-5,115,115,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/115/foo115.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/115/sespec_0115_merged.c,foo115,isCommonFactor,,,1,ok,8baed2f5e2b4dd4be835,82368c9b35fd98118e80d4b70236db06ab3e999a6d4c9e2a19c5f317063edad3,2835d5ead91b6e70d16641f35f145e761da1e317775146717e864fa849e726af,contract,3,10,10,0,0,3,3,3,0,0,rated,incomparable,1.612,,
autospec,gpt-5,116,116,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/116/foo116.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/116/sespec_0116_merged.c,foo116,isCommonFactor,,,1,ok,237e35919647a9f4941a,38c612985ffcdb04ae0d268f6ed612e2d09f45cae614c5179300e1748673a333,f4a1630d85d9278657a6bf10c4ceabbc0f3f559cc0089049616e1c2d2849ab52,contract,3,6,6,0,0,3,3,3,0,0,rated,A_stronger,1.561,,
autospec,gpt-5,117,117,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/117/foo117.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/117/sespec_0117_merged.c,foo117,isCommonMultiple,,,1,ok,90d99cee351914d8b3cc,42b9322f8119d56284e48b4a670b3c79e624975386ecd4fdafa88bcd021c9a10,62e4ad10c665a9da577fbbb89cfee6b04b43c360af6be180db298f6c3783f8f4,contract,3,7,7,0,0,3,3,3,0,0,rated,A_stronger,1.35,,
autospec,gpt-5,118,118,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/118/foo118.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/118/sespec_0118_merged.c,foo118,isCommonMultiple,,,1,ok,e75116f0ab6582d69cac,59d97a453c0c46184d6b8d5e46f5dceae3d01b946d6f9a0dc8077cbb8df5e60a,cb7a74d4d9b29ac6720fe8d76f6ed60e170ca76ff558aeb2134ed6ba4fedf359,contract,3,8,8,0,0,3,3,3,0,0,rated,incomparable,1.653,,
autospec,gpt-5,119,119,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/119/foo119.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/119/sespec_0119_merged.c,foo119,isDescending,,,1,ok,b0357f6c58e15956b691,58fecf42dd6b46966fdb1c716c0767251a574a42d2c1870e43023bb079c4e733,9c563764a374ff119c0b37a69c083b580945e3787076451c1d57183c7c97638d,contract,2,0,0,7,7,2,5,5,5,5,rated,incomparable,1.321,,
autospec,gpt-5,120,120,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/120/foo120.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/120/sespec_0120_merged.c,foo120,isMonotonic,,,1,ok,28ce761eb15022e1454a,175498bf4ae6bc62608ef722175cbec1f340354223df4c58006a5d18c838e525,4eb9ec31f0b46a40a3a83e1b492282b6e053615d5b0003f926884952743fdbbc,contract,2,0,0,26,26,2,7,7,13,13,rated,incomparable,1.928,,
autospec,gpt-5,121,121,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/121/foo121.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/121/sespec_0121_merged.c,foo121,isOneBitCharacter,,,1,ok,e4573c1637a2067e3b03,5ac63ae4c6acae6b2ab0f21bc28a9459784f567874983b979562b9db55d296cd,3d913d03ee4a817023ba7b9140b46a097e6d3c62884d0e08dc08e00d4c686a60,contract,2,0,0,0,0,2,6,6,4,4,rated,incomparable,1.73,,
autospec,gpt-5,128,128,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/128/foo128.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/128/sespec_0128_merged.c,foo128,isLeapYear,,,1,ok,7e1b049da8a32c82b9f9,592be96a104c2e9684b3c5e083aa1b23c38c4a11398a1f00546c1f98106285d8,ba7889adeacacbeeb7b8a522ef07a2877d5fff7ce92e34d544ec47d4fa066475,contract,1,8,7,0,0,1,4,4,0,0,rated,equal,1.719,,
autospec,gpt-5,129,129,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/129/foo52_c129.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/129/sespec_0129_merged.c,foo52_c129,isLeapYear,,,1,ok,f9430df60e75ce5b1532,ffe4e406805d6ea2d0f64330316fd8c0770842b845dc3ecab0dce6a31b4d44ee,8732ee3362c9279e8bf20f41958b3cf4fcc142eb3b5fedc16dce73f48aed085d,contract,1,7,7,0,0,1,4,4,0,0,rated,A_stronger,1.681,,
autospec,gpt-5,133,133,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/133/foo56_c133.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/133/sespec_0133_merged.c,foo56_c133,moveZeroes,,,1,ok,9a1bc0fba035d8b203e8,3d2713e8c2b1f8a825446e087cf0443c24b95e3b4427e9bce4abadba1b8644ce,e45c4e90e460c8aa20a6fb1f978569e7bbb35c5f7033240584c9517fd6095fae,contract,2,0,0,2,2,4,10,10,0,0,rated,incomparable,1.696,,
autospec,gpt-5,136,136,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/136/foo136.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/136/sespec_0136_merged.c,foo136,mySqrt,,,1,ok,180e370472900655cb47,05bf5ea68184230b01ea1389fbc8c0618f0e61ac99cfa0a277341e62a2558616,f9ee9538d0bae2a84dc0ee3c25239a4f3acdf2ec77bfff85c4638158d8494325,contract,1,0,0,5,5,1,1,1,9,9,rated,incomparable,1.348,,
autospec,gpt-5,137,137,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/137/foo137.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/137/sespec_0137_merged.c,foo137,notCommonFactor,,,1,ok,394cb175e1b88561b8dc,7d35f337971c36b85c10e8005c48494a5881afd62b8e6c11092e4a459f676c61,29ae48a2d9627dfaf43dbda5fdb459c8eaf5eb5498013ed64b18b4f688517e64,contract,3,9,9,0,0,3,3,3,0,0,rated,incomparable,1.678,,
autospec,gpt-5,138,138,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/138/foo138.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/138/sespec_0138_merged.c,foo138,notCommonFactor,,,1,ok,8bb47ee8de55b00b8b40,53ba830868d765ab769fbe3ff616023e772f576faf210a0d0e9bb0e47e08e3bb,2ff7fc27cb084ba3b15367d926765be2d3af79874be6f042df0fab592f56e2d3,contract,3,3,3,0,0,3,3,3,0,0,rated,incomparable,1.313,,
autospec,gpt-5,139,139,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/139/foo139.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/139/sespec_0139_merged.c,foo139,NotCommonMultiple,,,1,ok,8d154d19fe3763b87297,d028d0dc3f41a63e1e77f30ac6eb0c712755a30a2894cba76060091203498850,9ed1b161f8c9146413bfcd20a1cdf2e9b08452540ce34be1e4da478feffd8efb,contract,3,12,12,0,0,3,3,3,0,0,rated,A_stronger,1.76,,
autospec,gpt-5,140,140,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/140/foo140.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/140/sespec_0140_merged.c,foo140,numberOfCuts,,,1,ok,54b5beb9d746af758938,4469893dc52a89654037f092a45cca250c759bbe61db163d5c265a78c21292fd,10a4d4ef7065742456dcb0be3130ea50cba8351f3e602a31539ffe6fcf9d986f,contract,1,5,5,0,0,1,3,3,0,0,rated,A_stronger,1.728,,
autospec,gpt-5,141,141,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/141/foo141.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/141/sespec_0141_merged.c,foo141,numberOfCuts,,,1,ok,7f1d2a5f50fb2e79581b,afce8bbdd078c34694106b65d0b568fd40cf4e742aee6bb001e7438f82d93213,78e5d8920538571dac6f23cd1bac13733a939b8968f9315630ce92bef4fc3c16,contract,1,4,4,0,0,1,3,3,0,0,rated,A_stronger,1.122,,
autospec,gpt-5,142,142,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/142/foo67_c142.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/142/sespec_0142_merged.c,foo67_c142,isEven,,,1,ok,7a57061f8404cdb7b8b2,a13d4e431a15dfe79a08ab8c20497c6ffb66bd3b8ec4aa2bc701721bd76f0dfe,228591ab83a5d632ce6cf3fa294ced5909cd59fc32d660a415ed8afe382ea927,contract,1,4,3,0,0,1,2,2,0,0,rated,incomparable,1.431,,
autospec,gpt-5,143,143,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/143/foo68_c143.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/143/sespec_0143_merged.c,foo68_c143,passPillow,,,1,ok,2f5b5d668fa168506afb,a538a99a2f625ffb17b92b32fabc4a569eefc4ec8128067b7714ef612be6fd23,227903d546eb76179f8df22492b7c7ed6f21c3ddd6a59aa8ce36a1f530b3beca,contract,2,13,13,0,0,2,2,2,0,0,rated,A_stronger,1.498,,
autospec,gpt-5,144,144,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/144/foo69_c144.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/144/sespec_0144_merged.c,foo69_c144,passPillow,,,1,ok,7e221e20a4cdfe2390fc,465b3606fb3204b81f86bc18fa98a35dd59916042efb50ac11498828a891b368,fcd06cbc0be626dd46e2c4c68d6e9acd1fe426c3996ef29924e84b1d44417ba5,contract,2,8,8,0,0,2,2,2,0,0,rated,A_stronger,1.804,,
autospec,gpt-5,145,145,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5/145/foo145.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5/145/sespec_0145_merged.c,foo145,Perimeter,,,1,ok,c775345b93b7a57d1005,9a5fd7e20ad553f90179e3adc0a387d21dc393ae1f9d1594dd4e45f2cd452050,00b0dea109abded8f8b3544dce8877fba1b148a1fc64ba1fa91bf4e1499dd724,contract,1,4,4,0,0,4,4,4,0,0,rated,incomparable,1.57,,
