tool,model,case_id,status,source_dir,score,valid_pass,note
SESpec,gpt-5.4-mini,232,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-5.4-mini/232/20260515_003327_294061_77e9d68f,16,True,foo91
SESpec,gpt-5.4-mini,233,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/233/20260521_201853_84201_3ca5e9af,14,True,foo233
SESpec,gpt-5.4-mini,234,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/234/20260521_202038_84201_6000158e,14,True,foo234
SESpec,gpt-5.4-mini,235,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/235/20260521_202255_84201_2b070167,9,True,foo235
SESpec,gpt-5.4-mini,236,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/236/20260521_202320_84201_fc53de84,18,True,foo236
SESpec,gpt-5.4-mini,237,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-5.4-mini/237/20260515_003917_294061_1d7bc429,10,True,foo96
SESpec,gpt-5.4-mini,238,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/238/20260521_202533_84201_2cef117e,16,True,foo238
SESpec,gpt-5.4-mini,239,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/239/20260521_202621_84201_67885ef0,10,True,foo239
SESpec,gpt-5.4-mini,240,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/240/20260521_202632_84201_dc0d06b9,6,True,foo240
SESpec,gpt-5.4-mini,241,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/241/20260521_202710_84201_74aa7016,19,True,foo241
SESpec,gpt-5.4-mini,242,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/242/20260521_202853_84201_1afcf574,8,True,foo242
SESpec,gpt-5.4-mini,243,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-5.4-mini/243/20260515_004654_294061_38d3936e,10,True,foo102
SESpec,gpt-5.4-mini,244,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/244/20260521_203243_84201_2386e300,13,True,foo244
SESpec,gpt-5.4-mini,245,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-5.4-mini/245/20260515_004912_294061_397058a5,10,True,foo104
SESpec,gpt-5.4-mini,246,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-5.4-mini/246/20260515_004939_294061_8e9987f8,9,True,foo105
SESpec,gpt-5.4-mini,247,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/247/20260521_203501_84201_85bcb9ea,13,True,foo247
SESpec,gpt-5.4-mini,248,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-5.4-mini/248/20260515_005204_294061_5bcc39cc,10,True,foo107
SESpec,gpt-5.4-mini,249,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/249/20260521_203748_84201_36b4b5c4,18,True,foo249
SESpec,gpt-5.4-mini,250,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/250/20260521_203809_84201_b04e6d57,14,True,foo250
SESpec,gpt-5.4-mini,251,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/251/20260521_203850_84201_c7d8e49e,16,True,foo251
SESpec,gpt-5.4-mini,252,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/252/20260521_204054_84201_8df709b6,14,True,foo252
SESpec,gpt-5.4-mini,253,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/253/20260521_204127_84201_78c19ebc,16,True,foo253
SESpec,gpt-5.4-mini,254,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260519_115340_3115442_c31e8126/sespec_default/sespec/gpt-5.4-mini/254/20260519_122054_3115442_9aa06164,13,True,foo254
SESpec,gpt-5.4-mini,255,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/255/20260521_204254_84201_dc249d4f,12,True,foo255
SESpec,gpt-5.4-mini,256,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/256/20260521_204419_84201_da45b81c,10,True,foo256
SESpec,gpt-5.4-mini,257,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/257/20260521_204603_84201_fcc67219,14,True,foo257
SESpec,gpt-5.4-mini,258,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/258/20260521_204657_84201_a9545dd5,14,True,foo258
SESpec,gpt-5.4-mini,259,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/259/20260521_204814_84201_2fbbe55d,14,True,foo259
SESpec,gpt-5.4-mini,260,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/260/20260521_204854_84201_1138a504,19,True,foo260
SESpec,gpt-5.4-mini,261,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/261/20260521_205020_84201_ae751bc1,16,True,foo261
SESpec,gpt-5.4-mini,262,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/262/20260521_205030_84201_0b884dce,14,True,foo262
SESpec,gpt-5.4-mini,263,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/263/20260521_205201_84201_43c241c6,16,True,foo263
SESpec,gpt-5.4-mini,264,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/264/20260521_205252_84201_e95c1c82,11,True,foo264
SESpec,gpt-5.4-mini,265,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/265/20260521_205344_84201_2ac87ab5,15,True,foo265
SESpec,gpt-5.4-mini,266,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-5.4-mini/266/20260515_010646_294061_29cb4e52,9,True,foo143
SESpec,gpt-5.4-mini,267,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/267/20260521_205658_84201_5be5fd2e,10,True,foo267
SESpec,gpt-5.4-mini,268,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260519_115340_3115442_c31e8126/sespec_default/sespec/gpt-5.4-mini/268/20260519_122410_3115442_13d82b40,0,False,foo268
SESpec,gpt-5.4-mini,269,no_match,,0,False,
SESpec,gpt-5.4-mini,270,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/270/20260521_205854_84201_240c9dd4,6,True,foo270
SESpec,gpt-5.4-mini,271,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/271/20260521_210024_84201_59c5f44e,11,True,foo271
SESpec,gpt-5.4-mini,272,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/272/20260521_210120_84201_7c4af32c,8,True,foo272
SESpec,gpt-5.4-mini,273,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/273/20260521_210249_84201_e0c1ca03,11,True,foo273
SESpec,gpt-5.4-mini,274,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/274/20260521_210506_84201_2769d44c,10,True,foo274
SESpec,gpt-5.4-mini,275,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/275/20260521_210641_84201_99e88cce,7,True,foo275
SESpec,gpt-5.4-mini,276,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/276/20260521_210704_84201_6b8f9366,6,True,foo276
SESpec,gpt-5.4-mini,277,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/277/20260521_210821_84201_32cd2bd6,13,True,foo277
SESpec,gpt-5.4-mini,278,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/278/20260521_210925_84201_205be9b9,12,True,foo278
SESpec,gpt-5.4-mini,279,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260519_115340_3115442_c31e8126/sespec_default/sespec/gpt-5.4-mini/279/20260519_122547_3115442_7f22c591,8,True,foo279
SESpec,gpt-5.4-mini,280,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/280/20260521_211144_84201_7449e9b6,12,True,foo280
SESpec,gpt-5.4-mini,281,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-5.4-mini/281/20260515_012210_294061_93c2236e,5,True,foo165
SESpec,gpt-5.4-mini,282,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/282/20260521_211427_84201_0917f3f5,7,True,foo282
SESpec,gpt-5.4-mini,283,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/283/20260521_211501_84201_ce825e9f,13,True,foo283
SESpec,gpt-5.4-mini,284,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/284/20260521_211550_84201_7e8fc4f6,9,True,foo284
SESpec,gpt-5.4-mini,285,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/285/20260521_211706_84201_92dc4296,11,True,foo285
SESpec,gpt-5.4-mini,286,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260519_115340_3115442_c31e8126/sespec_default/sespec/gpt-5.4-mini/286/20260519_122734_3115442_e457791f,4,True,foo286
SESpec,gpt-5.4-mini,287,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260519_115340_3115442_c31e8126/sespec_default/sespec/gpt-5.4-mini/287/20260519_122753_3115442_5f9308d5,0,False,foo287
SESpec,gpt-5.4-mini,288,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260519_115340_3115442_c31e8126/sespec_default/sespec/gpt-5.4-mini/288/20260519_122807_3115442_a82e3bf4,0,False,foo288
SESpec,gpt-5.4-mini,289,no_match,,0,False,
SESpec,gpt-5.4-mini,290,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260519_115340_3115442_c31e8126/sespec_default/sespec/gpt-5.4-mini/290/20260519_122825_3115442_2568a1a8,4,True,foo290
SESpec,gpt-5.4-mini,291,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/291/20260521_212308_84201_8f126b65,8,True,foo291
SESpec,gpt-5.4-mini,292,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/292/20260521_212342_84201_4e2b13a3,7,True,foo292
SESpec,gpt-5.4-mini,293,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260519_115340_3115442_c31e8126/sespec_default/sespec/gpt-5.4-mini/293/20260519_122901_3115442_a4fe9c27,0,False,foo293
SESpec,gpt-5.4-mini,294,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260519_115340_3115442_c31e8126/sespec_default/sespec/gpt-5.4-mini/294/20260519_122949_3115442_5ea0f736,0,False,foo294
SESpec,gpt-5.4-mini,295,matched,/home/yangfp/SESpec/src/results/matrix_runs/sample40_fixABB_20260520_115400/sespec_default/sespec/gpt-5.4-mini/295/20260520_115456_3946491_12d4eef7,6,True,foo295
SESpec,gpt-5.4-mini,296,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260519_115340_3115442_c31e8126/sespec_default/sespec/gpt-5.4-mini/296/20260519_123003_3115442_dbd9bba2,0,False,foo296
SESpec,gpt-5.4-mini,297,matched,/home/yangfp/SESpec/src/results/matrix_runs/all18_fixABB_20260520_113605/sespec_default/sespec/gpt-5.4-mini/297/20260520_113605_3932458_ff61d743,3,True,foo297
SESpec,gpt-5.4-mini,298,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-5.4-mini/298/20260515_012657_294061_f7adf5bb,9,True,foo197
SESpec,gpt-5.4-mini,299,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-5.4-mini/299/20260515_012734_294061_7f1cfbc7,8,True,foo201
SESpec,gpt-5.4-mini,300,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/300/20260521_214300_84201_e84b398a,8,True,foo300
SESpec,gpt-5.4-mini,301,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/301/20260521_214721_84201_966ece85,17,True,foo301
SESpec,gpt-5.4-mini,302,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260519_115340_3115442_c31e8126/sespec_default/sespec/gpt-5.4-mini/302/20260519_123052_3115442_3660b388,0,False,foo302
SESpec,gpt-5.4-mini,303,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/303/20260521_215131_84201_934b7861,8,True,foo303
SESpec,gpt-5.4-mini,304,matched,/home/yangfp/SESpec/src/results/matrix_runs/sample40_fixABB_20260520_115400/sespec_default/sespec/gpt-5.4-mini/304/20260520_115521_3946491_0c58d313,5,True,foo304
SESpec,gpt-5.4-mini,305,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/305/20260521_215345_84201_8176d541,16,True,foo305
SESpec,gpt-5.4-mini,306,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/306/20260521_215522_84201_4a74c9fe,6,True,foo306
SESpec,gpt-5.4-mini,307,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/307/20260521_215741_84201_34f9ed4d,12,True,foo307
SESpec,gpt-5.4-mini,308,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260519_115340_3115442_c31e8126/sespec_default/sespec/gpt-5.4-mini/308/20260519_123201_3115442_c5b79e20,10,True,foo308
SESpec,gpt-5.4-mini,309,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/309/20260521_220010_84201_6ccdd5eb,9,True,foo309
SESpec,gpt-5.4-mini,310,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/310/20260521_220241_84201_71dee5ad,12,True,foo310
SESpec,gpt-5.4-mini,311,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/311/20260521_220353_84201_0a5547e1,17,True,foo311
SESpec,gpt-5.4-mini,312,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/312/20260521_220520_84201_48e02ab3,14,True,foo312
SESpec,gpt-5.4-mini,313,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/313/20260521_220530_84201_698b2ab1,17,True,foo313
SESpec,gpt-5.4-mini,314,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/314/20260521_220652_84201_7d372d23,13,True,foo314
SESpec,gpt-5.4-mini,315,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/315/20260521_220741_84201_14ea45d4,9,True,foo315
SESpec,gpt-5.4-mini,316,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/316/20260521_220816_84201_4c551c1d,11,True,foo316
SESpec,gpt-5.4-mini,317,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/317/20260521_220949_84201_a0916d46,10,True,foo317
SESpec,gpt-5.4-mini,318,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/318/20260521_221013_84201_02784c0d,6,True,foo318
SESpec,gpt-5.4-mini,319,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/319/20260521_221216_84201_e5725c27,11,True,foo319
SESpec,gpt-5.4-mini,320,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/320/20260521_221238_84201_f7159dc4,8,True,foo320
SESpec,gpt-5.4-mini,321,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/321/20260521_221307_84201_4b316e83,13,True,foo321
SESpec,gpt-5.4-mini,322,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/322/20260521_221532_84201_d4ed9317,11,True,foo322
SESpec,gpt-5.4-mini,323,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/323/20260521_221618_84201_0b740aa5,9,True,foo323
SESpec,gpt-5.4-mini,324,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/324/20260521_221716_84201_96a9207f,11,True,foo324
SESpec,gpt-5.4-mini,325,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/325/20260521_221831_84201_f902e1c3,9,True,foo325
SESpec,gpt-5.4-mini,326,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/326/20260521_221927_84201_c876bcfd,12,True,foo326
SESpec,gpt-5.4-mini,327,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/327/20260521_222019_84201_0f237203,17,True,foo327
SESpec,gpt-5.4-mini,328,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-5.4-mini/328/20260521_222303_84201_9ad2fa54,14,True,foo328
