model,case_id,method,valid,seconds,tokens,calls,origin
gpt-5.4-mini,348,SpecGen,True,429.2377072579984,2177,1,paper_archive
gpt-5.4-mini,349,SESpec,True,246.83,77592,9,paper_archive
gpt-5.4-mini,349,SESpec_no_refine,False,37.27,10587,3,paper_archive
gpt-5.4-mini,349,LLM-C,False,3.4475923760037404,1552,1,paper_archive
gpt-5.4-mini,349,AutoSpec,True,743.081861,71885,20,paper_archive
gpt-5.4-mini,349,SpecGen,False,160.65862078403006,2104,1,paper_archive
gpt-5.4-mini,350,SESpec,True,386.67,51090,9,paper_archive
gpt-5.4-mini,350,SESpec_no_refine,True,34.75,2530,1,paper_archive
gpt-5.4-mini,350,LLM-C,False,18.82230894800159,1587,1,paper_archive
gpt-5.4-mini,350,AutoSpec,True,947.153298,69627,20,paper_archive
gpt-5.4-mini,350,SpecGen,False,188.77247585801524,5293,2,paper_archive
gpt-5.4-mini,351,SESpec,True,259.29,29619,6,paper_archive
gpt-5.4-mini,351,SESpec_no_refine,False,29.06,2541,1,paper_archive
gpt-5.4-mini,351,LLM-C,False,4.49051558499923,1566,1,paper_archive
gpt-5.4-mini,351,AutoSpec,True,1280.061491,77287,18,paper_archive
gpt-5.4-mini,351,SpecGen,False,80.3141297569382,5200,2,paper_archive
gpt-5.4-mini,352,SESpec,True,618.8,62986,8,paper_archive
gpt-5.4-mini,352,SESpec_no_refine,True,61.0,10642,3,paper_archive
gpt-5.4-mini,352,LLM-C,False,16.01041726800031,1554,1,paper_archive
gpt-5.4-mini,352,AutoSpec,True,1383.034891,77024,20,paper_archive
gpt-5.4-mini,352,SpecGen,False,48.13333472897648,2140,1,paper_archive
gpt-5.4-mini,353,SESpec,True,522.8,53436,8,paper_archive
gpt-5.4-mini,353,SESpec_no_refine,True,77.96,6680,2,paper_archive
gpt-5.4-mini,353,LLM-C,False,14.81877769701532,1537,1,paper_archive
gpt-5.4-mini,353,AutoSpec,False,1803.2559835560096,69924,18,paper_archive+step_logs
gpt-5.4-mini,353,SpecGen,False,78.22231134597678,4735,2,paper_archive
gpt-5.4-mini,354,SESpec,True,278.88,56791,9,paper_archive
gpt-5.4-mini,354,SESpec_no_refine,True,82.13,10426,3,paper_archive
gpt-5.4-mini,354,LLM-C,False,12.844299146992853,1556,1,paper_archive
gpt-5.4-mini,354,AutoSpec,True,1270.534099,73178,20,paper_archive
gpt-5.4-mini,354,SpecGen,False,219.79650790200685,8075,3,paper_archive
gpt-5.4-mini,355,SESpec,True,192.05,40107,7,paper_archive
gpt-5.4-mini,355,SESpec_no_refine,True,79.91,6498,2,paper_archive
gpt-5.4-mini,355,LLM-C,False,21.73683926500962,1538,1,paper_archive
gpt-5.4-mini,355,AutoSpec,True,1803.2745573589928,62197,19,paper_archive+step_logs
gpt-5.4-mini,355,SpecGen,False,178.76434660499217,5256,2,paper_archive
gpt-5.4-mini,356,SESpec,True,285.95,95916,17,paper_archive
gpt-5.4-mini,356,SESpec_no_refine,True,62.82,10718,3,paper_archive
gpt-5.4-mini,356,LLM-C,False,9.637928908981849,1578,1,paper_archive
gpt-5.4-mini,356,AutoSpec,False,1803.0080701230036,58007,16,paper_archive+step_logs
gpt-5.4-mini,356,SpecGen,False,50.032273131015245,2113,1,paper_archive
gpt-5.4-mini,357,SESpec,True,590.53,120830,11,paper_archive
gpt-5.4-mini,357,SESpec_no_refine,True,59.07,6723,2,paper_archive
gpt-5.4-mini,357,LLM-C,False,14.58458707400132,1563,1,paper_archive
gpt-5.4-mini,357,AutoSpec,False,1802.9780804959883,85706,19,paper_archive+step_logs
gpt-5.4-mini,357,SpecGen,False,166.915307260002,5198,2,paper_archive
gpt-5.4-mini,358,SESpec,True,305.8,51070,7,paper_archive
gpt-5.4-mini,358,SESpec_no_refine,False,59.78,10562,3,paper_archive
gpt-5.4-mini,358,LLM-C,False,14.550653479003813,1503,1,paper_archive
gpt-5.4-mini,358,AutoSpec,True,917.522486,77075,20,paper_archive
gpt-5.4-mini,358,SpecGen,False,140.29844194100588,2146,1,paper_archive
gpt-5.4-mini,359,SESpec,True,261.11,41096,6,paper_archive
gpt-5.4-mini,359,SESpec_no_refine,False,123.89,10650,3,paper_archive
gpt-5.4-mini,359,LLM-C,False,18.842736699967645,1539,1,paper_archive
gpt-5.4-mini,359,AutoSpec,True,999.634905,76571,20,paper_archive
gpt-5.4-mini,359,SpecGen,False,86.74499595101224,2122,1,paper_archive
gpt-5.4-mini,360,SESpec,True,149.85,18059,3,paper_archive
gpt-5.4-mini,360,SESpec_no_refine,True,67.81,10395,3,paper_archive
gpt-5.4-mini,360,LLM-C,False,20.130309847008903,1543,1,paper_archive
gpt-5.4-mini,360,AutoSpec,True,721.52363,64745,20,paper_archive
gpt-5.4-mini,360,SpecGen,False,149.96032854396617,2157,1,paper_archive
gpt-5.4-mini,361,SESpec,True,260.68,51591,6,paper_archive
gpt-5.4-mini,361,SESpec_no_refine,True,29.38,2731,1,paper_archive
gpt-5.4-mini,361,LLM-C,False,13.647714371036272,1541,1,paper_archive
gpt-5.4-mini,361,AutoSpec,True,531.713375,68450,20,paper_archive
gpt-5.4-mini,361,SpecGen,False,119.99895718198968,2218,1,paper_archive
gpt-5.4-mini,362,SESpec,True,335.15,55079,6,paper_archive
gpt-5.4-mini,362,SESpec_no_refine,True,60.74,6627,2,paper_archive
gpt-5.4-mini,362,LLM-C,False,20.77350878098514,1520,1,paper_archive
gpt-5.4-mini,362,AutoSpec,True,572.699863,75347,20,paper_archive
gpt-5.4-mini,362,SpecGen,False,133.0975122450036,2114,1,paper_archive
gpt-5.4-mini,363,SESpec,True,355.86,94097,12,paper_archive
gpt-5.4-mini,363,SESpec_no_refine,True,79.98,6695,2,paper_archive
gpt-5.4-mini,363,LLM-C,False,16.12634523003362,1513,1,paper_archive
gpt-5.4-mini,363,AutoSpec,False,1802.876909618033,51498,12,autospec_step_archive+rerun_estimate_1_steps
gpt-5.4-mini,363,SpecGen,False,145.7960085280356,4650,2,paper_archive
gpt-5.4-mini,364,SESpec,True,2.07,0,0,paper_archive
gpt-5.4-mini,364,SESpec_no_refine,True,3.06,0,0,paper_archive
gpt-5.4-mini,364,LLM-C,False,13.736329286999535,1551,1,paper_archive
gpt-5.4-mini,364,AutoSpec,True,0.793007,2022,1,paper_archive
gpt-5.4-mini,364,SpecGen,True,152.6142626919318,2177,1,paper_archive
gpt-5.4-mini,365,SESpec,True,453.09,56968,7,paper_archive
gpt-5.4-mini,365,SESpec_no_refine,False,60.08,10398,3,paper_archive
gpt-5.4-mini,365,LLM-C,False,14.193209959950764,1552,1,paper_archive
gpt-5.4-mini,365,AutoSpec,False,1802.9752866630442,58070,17,autospec_step_archive+rerun_estimate_1_steps
gpt-5.4-mini,365,SpecGen,False,134.7350650599692,2136,1,paper_archive
gpt-5.4-mini,366,SESpec,True,281.6,58641,7,paper_archive
gpt-5.4-mini,366,SESpec_no_refine,True,58.28,6492,2,paper_archive
gpt-5.4-mini,366,LLM-C,False,27.59486181300599,1505,1,paper_archive
gpt-5.4-mini,366,AutoSpec,False,1802.9671939969994,42935,13,paper_archive+step_logs
gpt-5.4-mini,366,SpecGen,False,164.5657767499797,4811,2,paper_archive
gpt-5.4-mini,367,SESpec,True,280.16,48333,7,paper_archive
gpt-5.4-mini,367,SESpec_no_refine,True,36.67,10286,3,paper_archive
gpt-5.4-mini,367,LLM-C,False,15.94172502803849,1507,1,paper_archive
gpt-5.4-mini,367,AutoSpec,False,1803.0400272849947,45056,11,paper_archive+step_logs
gpt-5.4-mini,367,SpecGen,True,324.9494088390493,2080,1,paper_archive
gpt-5.4-mini,368,SESpec,True,346.19,53568,7,paper_archive
gpt-5.4-mini,368,SESpec_no_refine,False,35.47,10309,3,paper_archive
gpt-5.4-mini,368,LLM-C,False,21.301485853968188,1605,1,paper_archive
gpt-5.4-mini,368,AutoSpec,False,60.0888023370062,2240,1,autospec_step_archive+rerun_estimate_1_steps
gpt-5.4-mini,368,SpecGen,True,28.09974091197364,2112,1,paper_archive
gpt-5.4-mini,369,SESpec,True,279.74,71758,8,paper_archive
gpt-5.4-mini,369,SESpec_no_refine,True,58.55,10553,3,paper_archive
gpt-5.4-mini,369,LLM-C,True,6.8594071450061165,1770,1,paper_archive
gpt-5.4-mini,369,AutoSpec,True,707.748636,78515,20,paper_archive
gpt-5.4-mini,369,SpecGen,True,290.63055979897035,2142,1,paper_archive
gpt-5.4-mini,370,SESpec,True,177.77,42107,8,paper_archive
gpt-5.4-mini,370,SESpec_no_refine,False,13.54,10720,3,paper_archive
gpt-5.4-mini,370,LLM-C,True,6.342178874998353,1684,1,paper_archive
gpt-5.4-mini,370,AutoSpec,True,574.858811,68267,20,paper_archive
gpt-5.4-mini,370,SpecGen,True,304.6449537560111,10723,4,paper_archive
gpt-5.4-mini,371,SESpec,True,247.26,39190,6,paper_archive
gpt-5.4-mini,371,SESpec_no_refine,False,35.52,10520,3,paper_archive
gpt-5.4-mini,371,LLM-C,True,5.32752380304737,1700,1,paper_archive
gpt-5.4-mini,371,AutoSpec,True,690.520995,64259,20,paper_archive
gpt-5.4-mini,371,SpecGen,True,702.1811807059566,2195,1,paper_archive
gpt-5.4-mini,372,SESpec,True,45.02,20297,4,paper_archive
gpt-5.4-mini,372,SESpec_no_refine,False,32.97,10062,3,paper_archive
gpt-5.4-mini,372,LLM-C,False,15.991240543022286,1467,1,paper_archive
gpt-5.4-mini,372,AutoSpec,True,464.291115,59765,20,paper_archive
gpt-5.4-mini,372,SpecGen,False,111.49823854106944,2067,1,paper_archive
gpt-5.4-mini,373,SESpec,True,231.97,52980,10,paper_archive
gpt-5.4-mini,373,SESpec_no_refine,True,36.45,6427,2,paper_archive
gpt-5.4-mini,373,LLM-C,False,15.060674873006064,1462,1,paper_archive
gpt-5.4-mini,373,AutoSpec,True,513.548904,65168,20,paper_archive
gpt-5.4-mini,373,SpecGen,True,158.6979916340788,2071,1,paper_archive
gpt-5.4-mini,374,SESpec,True,179.23,38491,6,paper_archive
gpt-5.4-mini,374,SESpec_no_refine,True,63.97,6330,2,paper_archive
gpt-5.4-mini,374,LLM-C,False,4.242923006997444,1506,1,paper_archive
gpt-5.4-mini,374,AutoSpec,True,630.722389,62842,20,paper_archive
gpt-5.4-mini,374,SpecGen,False,86.75413401098922,2058,1,paper_archive
gpt-5.4-mini,375,SESpec,True,468.57,111218,15,paper_archive
gpt-5.4-mini,375,SESpec_no_refine,True,56.94,6532,2,paper_archive
gpt-5.4-mini,375,LLM-C,False,15.378119905013591,1548,1,paper_archive
gpt-5.4-mini,375,AutoSpec,False,1803.182369341026,40156,12,paper_archive+step_logs
gpt-5.4-mini,375,SpecGen,True,57.64142968400847,4639,2,paper_archive
gpt-5.4-mini,376,SESpec,True,535.28,97819,11,paper_archive
gpt-5.4-mini,376,SESpec_no_refine,False,37.04,10340,3,paper_archive
gpt-5.4-mini,376,LLM-C,True,11.92813377699349,1557,1,paper_archive
gpt-5.4-mini,376,AutoSpec,False,1803.5548515060218,37657,11,paper_archive+step_logs
gpt-5.4-mini,376,SpecGen,True,87.92194430105155,2079,1,paper_archive
gpt-5.4-mini,377,SESpec,True,208.8,68792,9,paper_archive
gpt-5.4-mini,377,SESpec_no_refine,True,36.93,6473,2,paper_archive
gpt-5.4-mini,377,LLM-C,False,17.33130240702303,1570,1,paper_archive
gpt-5.4-mini,377,AutoSpec,False,1802.9979060229962,31433,11,paper_archive+step_logs
gpt-5.4-mini,377,SpecGen,True,76.18261832202552,2105,1,paper_archive
gpt-5.4-mini,378,SESpec,True,282.95,63682,8,paper_archive
gpt-5.4-mini,378,SESpec_no_refine,False,58.93,10181,3,paper_archive
gpt-5.4-mini,378,LLM-C,False,5.165312968019862,1549,1,paper_archive
gpt-5.4-mini,378,AutoSpec,False,1803.0109219480073,61806,18,paper_archive+step_logs
gpt-5.4-mini,378,SpecGen,False,143.02897666505305,2067,1,paper_archive
gpt-5.4-mini,379,SESpec,True,223.89,76703,10,paper_archive
gpt-5.4-mini,379,SESpec_no_refine,False,37.68,10313,3,paper_archive
gpt-5.4-mini,379,LLM-C,False,4.782538355037104,1507,1,paper_archive
gpt-5.4-mini,379,AutoSpec,True,1289.166784,63846,20,paper_archive
gpt-5.4-mini,379,SpecGen,True,494.3702604569844,2112,1,paper_archive
gpt-5.4-mini,380,SESpec,True,388.5,75536,10,paper_archive
gpt-5.4-mini,380,SESpec_no_refine,False,33.91,9986,3,paper_archive
gpt-5.4-mini,380,LLM-C,True,5.990978643007111,1496,1,paper_archive
gpt-5.4-mini,380,AutoSpec,True,849.775318,67942,20,paper_archive
gpt-5.4-mini,380,SpecGen,False,160.6881882789894,2077,1,paper_archive
gpt-5.4-mini,381,SESpec,True,158.34,44598,6,paper_archive
gpt-5.4-mini,381,SESpec_no_refine,False,39.21,10495,3,paper_archive
gpt-5.4-mini,381,LLM-C,False,6.207262227020692,1656,1,paper_archive
gpt-5.4-mini,381,AutoSpec,True,845.177108,71082,20,paper_archive
gpt-5.4-mini,381,SpecGen,True,1913.7288145220373,4556,2,paper_archive
gpt-5.4-mini,382,SESpec,True,106.23,24119,4,paper_archive
gpt-5.4-mini,382,SESpec_no_refine,True,56.92,6528,2,paper_archive
gpt-5.4-mini,382,LLM-C,True,7.441486959985923,1641,1,paper_archive
gpt-5.4-mini,382,AutoSpec,True,896.63996,70938,20,paper_archive
gpt-5.4-mini,382,SpecGen,False,411.139371522062,10750,4,paper_archive
gpt-5.4-mini,383,SESpec,True,141.51,27361,4,paper_archive
gpt-5.4-mini,383,SESpec_no_refine,False,40.12,9961,3,paper_archive
gpt-5.4-mini,383,LLM-C,False,17.18813726195367,1479,1,paper_archive
gpt-5.4-mini,383,AutoSpec,True,571.02758,64246,20,paper_archive
gpt-5.4-mini,383,SpecGen,False,159.69765092409216,2059,1,paper_archive
gpt-5.4-mini,384,SESpec,True,259.0,24465,4,paper_archive
gpt-5.4-mini,384,SESpec_no_refine,True,55.45,6507,2,paper_archive
gpt-5.4-mini,384,LLM-C,False,14.43130861298414,1565,1,paper_archive
gpt-5.4-mini,384,AutoSpec,True,1258.157078,47042,14,paper_archive
gpt-5.4-mini,384,SpecGen,True,54.831845542939845,4437,2,paper_archive
gpt-5.4-mini,385,SESpec,True,142.61,40467,5,paper_archive
gpt-5.4-mini,385,SESpec_no_refine,True,32.79,6414,2,paper_archive
gpt-5.4-mini,385,LLM-C,False,17.033444351982325,1644,1,paper_archive
gpt-5.4-mini,385,AutoSpec,False,1801.6016361900256,32739,11,paper_archive+step_logs
gpt-5.4-mini,385,SpecGen,True,289.80863709701225,2064,1,paper_archive
gpt-5.4-mini,386,SESpec,True,392.25,138174,10,paper_archive
gpt-5.4-mini,386,SESpec_no_refine,False,39.23,10680,3,paper_archive
gpt-5.4-mini,386,LLM-C,False,15.658364968025126,1518,1,paper_archive
gpt-5.4-mini,386,AutoSpec,False,1803.0741176310112,37694,13,paper_archive+step_logs
gpt-5.4-mini,386,SpecGen,False,106.07062762300484,2037,1,paper_archive
gpt-5.4-mini,387,SESpec,True,133.95,18951,3,paper_archive
gpt-5.4-mini,387,SESpec_no_refine,True,56.53,3196,1,paper_archive
gpt-5.4-mini,387,LLM-C,False,13.769338626007084,1518,1,paper_archive
gpt-5.4-mini,387,AutoSpec,False,1803.2400882709771,43786,17,paper_archive+step_logs
gpt-5.4-mini,387,SpecGen,False,95.88318317406811,2025,1,paper_archive
gpt-5.4-mini,388,SESpec,True,202.75,34508,5,paper_archive
gpt-5.4-mini,388,SESpec_no_refine,True,80.51,10471,3,paper_archive
gpt-5.4-mini,388,LLM-C,False,16.855444444983732,1518,1,paper_archive
gpt-5.4-mini,388,AutoSpec,False,1656.9433560569887,47326,17,autospec_step_archive+rerun_estimate_1_steps
gpt-5.4-mini,388,SpecGen,False,96.96091955294833,2025,1,paper_archive
gpt-5.4-mini,389,SESpec,True,157.32,31950,6,paper_archive
gpt-5.4-mini,389,SESpec_no_refine,True,31.61,3513,1,paper_archive
gpt-5.4-mini,389,LLM-C,False,15.349747647007462,1506,1,paper_archive
gpt-5.4-mini,389,AutoSpec,True,1803.1016846079729,48871,15,paper_archive+step_logs
gpt-5.4-mini,389,SpecGen,False,79.30022838601144,2036,1,paper_archive
gpt-5.4-mini,390,SESpec,True,514.46,63163,7,paper_archive
gpt-5.4-mini,390,SESpec_no_refine,True,33.33,6340,2,paper_archive
gpt-5.4-mini,390,LLM-C,False,7.413311821001116,1539,1,paper_archive
gpt-5.4-mini,390,AutoSpec,False,1803.4001628999831,28832,10,autospec_step_archive+rerun_estimate_1_steps
gpt-5.4-mini,390,SpecGen,False,278.3850021829712,2052,1,paper_archive
gpt-5.4-mini,391,SESpec,True,571.43,32118,5,paper_archive
gpt-5.4-mini,391,SESpec_no_refine,False,35.62,10074,3,paper_archive
gpt-5.4-mini,391,LLM-C,False,17.97000085300533,1567,1,paper_archive
gpt-5.4-mini,391,AutoSpec,False,290.3388742279494,7647,3,autospec_step_archive+rerun_estimate_1_steps
gpt-5.4-mini,391,SpecGen,True,257.19311250699684,4412,2,paper_archive
gpt-5.4-mini,392,SESpec,True,514.39,34784,5,paper_archive
gpt-5.4-mini,392,SESpec_no_refine,True,36.96,10071,3,paper_archive
gpt-5.4-mini,392,LLM-C,True,400.5294986559893,1496,1,paper_archive
gpt-5.4-mini,392,AutoSpec,False,310.3956019540201,10509,4,autospec_step_archive+rerun_estimate_1_steps
gpt-5.4-mini,392,SpecGen,False,117.0464896739577,2038,1,paper_archive
gpt-5.4-mini,393,SESpec,True,321.45,52722,10,paper_archive
gpt-5.4-mini,393,SESpec_no_refine,False,57.56,10234,3,paper_archive
gpt-5.4-mini,393,LLM-C,False,9.75052792695351,1566,1,paper_archive
gpt-5.4-mini,393,AutoSpec,True,981.683485,58824,20,paper_archive
gpt-5.4-mini,393,SpecGen,False,162.57825560797937,2064,1,paper_archive
gpt-5.4-mini,394,SESpec,True,316.95,59751,11,paper_archive
gpt-5.4-mini,394,SESpec_no_refine,False,33.87,10062,3,paper_archive
gpt-5.4-mini,394,LLM-C,False,10.1289310240536,1504,1,paper_archive
gpt-5.4-mini,394,AutoSpec,True,565.205563,61470,20,paper_archive
gpt-5.4-mini,394,SpecGen,False,134.78048849804327,7111,3,paper_archive
gpt-5.4-mini,395,SESpec,True,648.54,150622,13,paper_archive
gpt-5.4-mini,395,SESpec_no_refine,False,12.29,10579,3,paper_archive
gpt-5.4-mini,395,LLM-C,False,13.55838895298075,1611,1,paper_archive
gpt-5.4-mini,395,AutoSpec,False,1801.6626986209885,35128,12,autospec_step_archive+rerun_estimate_1_steps
gpt-5.4-mini,395,SpecGen,False,161.64362766698468,2078,1,paper_archive
gpt-5.4-mini,396,SESpec,True,234.74,123101,13,paper_archive
gpt-5.4-mini,396,SESpec_no_refine,False,11.92,10255,3,paper_archive
gpt-5.4-mini,396,LLM-C,False,4.689281372004189,1504,1,paper_archive
gpt-5.4-mini,396,AutoSpec,True,1801.2110360279912,57260,17,paper_archive+step_logs
gpt-5.4-mini,396,SpecGen,False,243.3326539589907,2099,1,paper_archive
gpt-5.4-mini,397,SESpec,True,124.55,67654,8,paper_archive
gpt-5.4-mini,397,SESpec_no_refine,False,12.86,10345,3,paper_archive
gpt-5.4-mini,397,LLM-C,False,11.015511922014412,1504,1,paper_archive
gpt-5.4-mini,397,AutoSpec,False,1803.332833366003,46184,14,autospec_step_archive+rerun_estimate_1_steps
gpt-5.4-mini,397,SpecGen,False,179.87235805898672,2099,1,paper_archive
gpt-5.4-mini,398,SESpec,True,283.23,125920,10,paper_archive
gpt-5.4-mini,398,SESpec_no_refine,True,57.63,6350,2,paper_archive
gpt-5.4-mini,398,LLM-C,False,9.371372707013506,1502,1,paper_archive
gpt-5.4-mini,398,AutoSpec,False,1804.321018129005,51220,16,paper_archive+step_logs
gpt-5.4-mini,398,SpecGen,True,120.49653478997061,4522,2,paper_archive
gpt-5.4-mini,399,SESpec,True,111.14,28258,6,paper_archive
gpt-5.4-mini,399,SESpec_no_refine,True,31.45,6401,2,paper_archive
gpt-5.4-mini,399,LLM-C,False,15.20344022900099,1504,1,paper_archive
gpt-5.4-mini,399,AutoSpec,False,1804.1881781049888,49327,16,paper_archive+step_logs
gpt-5.4-mini,399,SpecGen,True,211.92539064300945,2016,1,paper_archive
